Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
286,-253.45333,13531477.0,-30.67280,2024-11-10 18:34:43.531853,DQN
287,-165.45833,13155878.0,-23.32955,2024-11-10 18:34:43.531853,DQN
288,-205.37083,12719974.0,-26.58782,2024-11-10 18:34:43.531853,DQN
289,-205.37083,12981611.0,-28.71722,2024-11-10 18:34:43.531853,DQN
290,-165.45833,12662062.0,-24.35564,2024-11-10 18:34:43.531853,DQN
291,-165.45833,12514171.0,-35.89140,2024-11-10 18:34:43.531853,DQN
292,-165.45833,11838732.0,-25.56396,2024-11-10 18:34:43.531853,DQN
293,-275.00000,11472606.0,-168.16205,2024-11-10 18:34:43.531853,DQN
294,-165.45833,11418047.0,-12.25321,2024-11-10 18:34:43.531853,DQN
295,-145.45833,11216247.0,-28.12438,2024-11-10 18:34:43.531853,DQN
296,-145.45833,11206740.0,-21.19054,2024-11-10 18:34:43.531853,DQN
297,-275.00000,11283153.0,-168.16205,2024-11-10 18:34:43.531853,DQN
298,-125.64667,11360457.0,-20.99594,2024-11-10 18:34:43.531853,DQN
299,-155.93000,10897165.0,-14.47679,2024-11-10 18:34:43.531853,DQN
300,-155.93000,10745106.0,-26.42161,2024-11-10 18:34:43.531853,DQN
301,-136.45833,10468019.0,-15.54583,2024-11-10 18:34:43.531853,DQN
302,-145.45833,10359520.0,-21.89654,2024-11-10 18:34:43.531853,DQN
303,-165.45833,10373012.0,-24.35564,2024-11-10 18:34:43.531853,DQN
304,-255.45833,9822160.0,-28.34526,2024-11-10 18:34:43.531853,DQN
305,-196.37083,9642471.0,-8.13633,2024-11-10 18:34:43.531853,DQN
306,-275.00000,9543220.0,-168.16205,2024-11-10 18:34:43.531853,DQN
307,-165.45833,9525951.0,-24.35564,2024-11-10 18:34:43.531853,DQN
308,-165.45833,9847199.0,-20.91113,2024-11-10 18:34:43.531853,DQN
309,-275.00000,9330270.0,-168.16205,2024-11-10 18:34:43.531853,DQN
310,-263.66333,9306006.0,-21.37711,2024-11-10 18:34:43.531853,DQN
311,-105.45833,8650062.0,-26.98640,2024-11-10 18:34:43.531853,DQN
312,-85.45833,8777475.0,-25.01817,2024-11-10 18:34:43.531853,DQN
313,-85.45833,9411582.0,-15.64570,2024-11-10 18:34:43.531853,DQN
314,-145.45833,9002646.0,-25.45729,2024-11-10 18:34:43.531853,DQN
315,-165.45833,9014052.0,-24.35564,2024-11-10 18:34:43.531853,DQN
316,-275.00000,8764066.0,-164.55943,2024-11-10 18:34:43.531853,DQN
317,-165.45833,8794966.0,-22.89381,2024-11-10 18:34:43.531853,DQN
318,-105.45833,7995810.0,-13.47498,2024-11-10 18:34:43.531853,DQN
319,-105.45833,7616793.5,-12.06509,2024-11-10 18:34:43.531853,DQN
320,-275.00000,7255507.0,-168.16205,2024-11-10 18:34:43.531853,DQN
321,-136.45833,7245565.0,3.04189,2024-11-10 18:34:43.531853,DQN
322,-196.37083,7832099.0,-10.13766,2024-11-10 18:34:43.531853,DQN
323,-193.62531,7718006.0,-9.47331,2024-11-10 18:34:43.531853,DQN
324,-165.45833,7371064.0,-5.97247,2024-11-10 18:34:43.531853,DQN
325,-145.45833,7078912.0,-21.55325,2024-11-10 18:34:43.531853,DQN
326,-196.37083,6977506.0,-3.59592,2024-11-10 18:34:43.531853,DQN
327,-255.45833,6742665.0,-23.01995,2024-11-10 18:34:43.531853,DQN
328,-85.45833,6848040.0,-21.65489,2024-11-10 18:34:43.531853,DQN
329,-185.45833,6454469.0,-17.64547,2024-11-10 18:34:43.531853,DQN
330,-85.45833,6611810.0,-12.24231,2024-11-10 18:34:43.531853,DQN
331,-186.45833,6197323.0,4.79477,2024-11-10 18:34:43.531853,DQN
332,-255.45833,6111011.0,-24.04894,2024-11-10 18:34:43.531853,DQN
333,-264.06333,6135220.0,-23.60623,2024-11-10 18:34:43.531853,DQN
334,-250.82083,6034050.0,-11.31728,2024-11-10 18:34:43.531853,DQN
335,-196.37083,6149434.0,-12.04035,2024-11-10 18:34:43.531853,DQN
336,-196.37083,5871770.0,4.10223,2024-11-10 18:34:43.531853,DQN
337,-196.37083,5882992.0,-10.13766,2024-11-10 18:34:43.531853,DQN
338,-196.37083,5773002.0,-2.73428,2024-11-10 18:34:43.531853,DQN
339,-196.37083,5812174.0,8.57385,2024-11-10 18:34:43.531853,DQN
340,-257.20083,5730644.0,-21.60710,2024-11-10 18:34:43.531853,DQN
341,-243.22552,6172564.0,11.34924,2024-11-10 18:34:43.531853,DQN
342,-186.45833,6143600.0,13.46543,2024-11-10 18:34:43.531853,DQN
343,-186.45833,6156366.0,12.30562,2024-11-10 18:34:43.531853,DQN
344,-107.64667,5762802.0,39.17270,2024-11-10 18:34:43.531853,DQN
345,-196.37083,5633054.0,-2.37518,2024-11-10 18:34:43.531853,DQN
346,-196.37083,5540762.0,3.04883,2024-11-10 18:34:43.531853,DQN
347,-250.82083,5741800.0,-0.92432,2024-11-10 18:34:43.531853,DQN
348,-186.45833,5634384.0,13.27658,2024-11-10 18:34:43.531853,DQN
